STATIONS
265|BUS|5369,1;1556,1;1488,2;1411,2;5129,2;1060,1;4855,2;3685,0;
266|BUS|3341,2;1120,1;4821,2;5729,1;1790,1;6311,2;2272,1;6166,2;4642,3;4926,2;2017,0;
267|BUS|1503,1;4723,1;2176,2;2771,5;196,0;
268|BUS|5870,3;3095,0;
269|BUS|2782,4;209,0;
U4|TRAIN|2242,3;3609,3;2353,3;4304,1;2573,0;
270|BUS|4134,3;5236,1;432,3;4529,1;15,1;4911,1;4176,1;4204,1;3201,1;5740,1;2104,0;
271|BUS|5527,1;4061,1;4768,1;1387,1;5669,1;2976,2;2075,1;4043,3;1090,1;1339,0;
272|BUS|432,1;5236,3;5154,1;1564,2;5325,1;5548,2;1391,1;227,3;227,2;1391,1;3297,2;246,0;
273|BUS|5304,6;563,4;4908,0;
275|BUS|1073,1;4067,2;3999,1;941,2;5666,0;
276|BUS|6126,1;289,2;4905,1;850,1;288,3;1373,0;
277|BUS|5398,2;2339,1;5043,1;3940,2;2287,2;2764,0;
V5|TRAIN|4739,2;3595,1;2953,2;2502,5;4338,3;6158,3;5952,2;5871,3;5074,2;4191,1;468,2;970,2;279,2;3781,4;3417,5;5125,2;447,4;4863,0;
X2|BUS|3695,2;6155,2;1169,2;1629,2;531,1;398,1;398,2;398,1;531,2;1629,1;1169,2;6155,3;3695,0;
XA|TRAM|2093,2;459,2;2354,1;5573,1;6091,1;1897,2;3336,1;3095,2;5870,1;5870,1;3971,1;3941,2;1499,1;5042,1;969,0;5099,0;
XC|BUS|2093,1;5565,2;5602,1;2507,3;3236,5;2515,0;
MHD 55|BUS|2910,3;122,1;4461,1;1329,1;6244,1;2638,2;4000,2;2134,0;
MHD 3|BUS|1268,3;5631,2;863,1;2480,2;5347,3;4561,2;530,1;1965,1;6027,2;1121,2;3066,2;4462,2;675,1;4252,0;
MHD 4|BUS|6244,2;239,1;4636,1;3210,1;1202,1;910,0;
MHD 1|BUS|756,1;5742,2;4853,3;4561,2;530,1;1965,1;6027,1;4725,2;2116,1;947,2;34,1;5603,4;3251,1;1614,0;
MHD 2|BUS|2812,2;4496,2;5296,1;5347,1;4853,4;3837,2;3260,1;530,1;1965,1;6027,2;1121,2;3066,2;852,1;1,1;636,2;257,0;
540345|BUS|5055,10;2321,3;4167,2;2908,1;260,2;4913,9;3987,3;4083,1;3671,23;174,3;453,1;2457,6;4358,0;
MHD 7|BUS|3837,2;4041,1;4725,1;6027,1;1965,2;88,1;1159,2;295,1;2795,0;
MHD 8|BUS|34,2;947,1;2116,2;4725,1;6027,1;1965,2;2619,1;4561,1;5347,1;5296,0;
901|BUS|4098,1;367,2;281,2;4297,3;1169,1;5108,1;2259,2;5916,2;3436,1;1908,1;5629,1;1991,1;1658,1;2060,1;5978,1;2530,1;2774,1;683,1;439,1;5570,1;76,0;1017,3;289,2;4905,1;850,1;288,3;1373,1;1608,1;1677,1;5442,2;2380,1;6336,1;962,1;3525,2;720,2;818,1;3580,1;337,1;505,1;3227,1;2295,1;2835,1;1087,2;5099,1;969,1;5042,2;585,1;2961,1;2315,0;
902|BUS|6166,1;2272,1;6311,1;1790,1;4328,1;2862,1;67,1;2042,1;5649,1;4018,1;5984,1;4381,2;6171,2;6017,1;5230,2;3699,2;1299,1;3326,1;1566,2;4351,1;6179,2;6318,1;4109,1;979,1;5219,0;5719,1;5033,1;413,2;6046,1;5882,1;3161,0;
903|BUS|1163,2;6283,2;2560,1;3825,1;2294,2;3371,1;3722,1;2100,1;1130,2;3347,1;4151,1;5304,1;1328,1;224,1;2552,1;3930,1;3670,1;3680,1;5695,1;1460,2;3930,1;4225,1;426,1;3953,2;371,1;4806,1;5130,1;3297,1;1391,1;227,1;4352,1;197,2;1217,1;5847,4;3783,0;
904|BUS|5179,1;2862,1;4328,4;2719,1;1025,1;5729,1;4821,1;4846,2;5984,1;611,2;3341,1;3312,1;2281,1;934,1;2693,1;1339,1;1090,1;4563,1;3905,4;4098,1;4072,2;862,1;1354,2;4582,3;2093,0;
905|BUS|1410,1;3430,1;3005,1;3708,1;4463,1;5835,2;5263,1;2193,1;460,1;5028,1;541,1;6151,2;3277,1;5151,1;3463,1;5536,1;3504,1;704,1;2159,1;5141,2;3730,1;3236,2;39,2;6317,1;5954,2;5602,1;5565,2;2093,3;3985,1;2981,0;6079,1;3706,1;353,2;1570,1;400,1;3383,1;5037,2;5967,1;5357,1;4124,1;575,1;5616,1;2113,1;3981,2;1102,1;1677,1;1161,1;470,1;2381,1;4923,1;6319,1;919,1;2120,0;
906|BUS|2315,1;2961,1;585,2;5042,1;969,1;5099,1;1087,1;2835,1;234,1;2295,1;3227,1;505,0;337,1;3580,2;818,1;720,2;3525,1;962,1;6336,1;2380,2;5442,1;1677,1;1608,1;1373,2;2816,1;5618,0;1871,1;5845,1;5497,0;1355,1;3235,1;2442,4;432,1;5236,2;5154,1;1564,2;5325,1;5548,1;1391,1;1856,2;1617,1;3865,4;2014,2;527,2;2055,1;1971,1;3748,0;4082,2;6098,1;4772,1;3763,0;
907|BUS|635,0;4924,1;5315,1;1867,2;1775,1;6210,1;1289,2;2749,2;1496,1;5310,2;62,3;4297,2;281,2;367,3;4098,1;4072,2;862,1;4582,3;2093,1;5565,1;5602,3;5954,1;6317,1;39,3;3564,3;1337,2;4335,1;467,1;1206,1;5491,2;5634,1;1877,1;2330,1;773,1;2772,1;6242,1;5600,2;3054,3;480,1;4192,0;327,1;5763,1;1885,1;4279,1;1882,1;897,1;1027,1;4087,1;5769,4;456,1;454,1;1770,0;
908|BUS|3022,1;573,1;3990,1;1817,1;671,1;4138,3;4966,1;4741,0;6270,1;1015,1;5945,1;2277,2;1645,1;1153,3;3183,1;3731,1;1068,1;3920,1;5579,2;5094,1;3953,1;426,1;4225,1;3930,2;5377,1;4708,1;3943,1;885,1;3965,1;733,1;563,1;3347,1;1130,1;1732,1;5891,1;5324,2;631,1;570,0;2176,1;2771,1;1813,2;715,1;1419,1;2334,1;1651,1;19,1;4265,2;2507,0;
909|BUS|1713,1;2439,1;3571,1;2769,1;1625,1;1242,1;5033,1;5719,1;5219,1;979,1;4109,2;6318,2;1337,2;3248,3;39,2;6317,1;3198,1;2507,1;4265,2;19,1;1651,1;2334,1;1419,1;715,1;1813,1;2771,1;2176,0;570,1;631,2;5324,1;5891,1;1732,1;1130,1;3347,1;4151,1;5304,1;6307,1;1687,1;2591,1;486,2;4513,1;5980,1;1439,0;2532,2;2631,1;6053,1;5083,1;1624,1;3245,3;3291,2;3425,1;5671,2;2989,1;58,1;4741,1;1343,1;3325,1;4962,1;615,0;
910|BUS|2287,1;2764,0;6111,1;5070,1;5729,1;419,1;4433,1;4511,1;1632,1;4125,1;624,1;2721,1;5629,1;1991,1;1658,1;1936,1;2647,1;2156,1;5037,1;3383,0;400,2;1570,1;353,1;3706,1;6079,1;2981,1;3985,3;2093,1;747,3;1694,1;1416,1;862,2;6005,1;3454,1;4477,1;3640,1;4096,1;2036,2;3665,2;5369,1;3790,1;6207,1;6054,1;97,1;5959,1;3699,2;884,1;3964,1;5973,1;3592,1;4634,3;3867,4;323,1;4954,2;5728,1;455,1;5551,2;4525,2;456,2;454,1;1770,0;
911|BUS|1073,1;4067,1;3999,0;359,1;2182,1;2942,1;2985,1;4842,1;2452,1;4497,1;3109,2;2545,1;5011,1;4272,1;4272,1;5650,1;2596,1;2338,1;2788,1;2822,2;2645,2;3504,1;704,1;2159,1;5141,2;3730,1;3236,2;39,2;6317,1;5954,2;5602,1;5565,2;2093,3;2079,5;102,2;5796,1;4416,2;2826,1;4344,1;5036,2;2816,1;1007,2;6319,1;919,3;4529,1;15,1;4911,1;4176,0;4204,1;3201,1;5740,1;2104,1;259,1;5961,1;1748,1;2736,2;2340,0;
912|BUS|5942,1;5645,2;438,1;5416,1;1474,1;3001,2;1944,2;169,1;1780,1;3128,1;3343,1;5144,1;5261,2;5850,0;
913|BUS|2623,1;5544,2;287,1;2339,4;5309,1;4651,1;5524,1;998,1;4978,1;3753,1;2607,1;4681,1;290,1;1708,2;5629,1;1991,1;1658,1;1936,1;2647,5;4417,1;5936,1;575,2;1437,1;3540,1;4443,2;5776,1;2382,1;5443,2;1897,1;3336,1;196,1;1375,1;2334,1;1419,2;715,2;1453,1;2345,1;1484,1;2560,1;507,1;2257,3;2290,2;27,1;4272,1;5650,1;2596,2;5676,1;6199,1;1456,3;3463,1;2291,1;313,1;590,1;2232,1;5812,2;3747,1;4663,1;5346,0;6044,1;2374,0;
914|BUS|3624,1;1689,1;3237,1;5015,1;5106,1;4564,1;4088,1;1654,1;3046,1;1034,1;5950,1;5676,0;
915|BUS|195,1;684,1;5526,2;5666,1;1960,0;941,1;359,0;
916|BUS|1163,2;2098,2;670,1;4578,1;4272,1;5011,1;2545,2;3109,1;2739,1;3442,2;192,1;30,1;3705,1;4884,1;3380,1;3380,1;3153,2;6196,2;5306,0;
917|BUS|1584,1;8,1;1760,2;4761,2;1360,0;5828,2;5979,1;1107,1;1032,1;769,1;1822,1;1289,2;1775,1;1132,0;3610,1;4912,1;4278,2;3440,1;571,1;5705,0;
CYK1|BUS|2678,5;2411,5;1234,8;2329,2;5266,5;2673,7;4737,3;5981,0;
700|BUS|1020,2;2785,3;3569,2;4758,3;1662,2;2797,3;364,5;4028,2;6236,2;3875,3;2744,2;4665,4;3645,2;834,2;1489,2;332,3;3315,8;473,5;3641,4;5060,12;2864,22;453,5;4358,40;1944,0;
702|BUS|4105,1;2207,2;2344,3;18,2;4950,2;6018,2;3216,2;5996,2;4333,3;129,2;5275,1;4219,1;2296,2;45,0;
705|BUS|1364,3;4817,2;4247,2;3727,1;4797,2;402,3;2729,1;5466,3;3835,2;5071,2;4840,2;4988,3;71,6;4587,3;2935,8;3056,2;3203,2;6232,6;3374,2;1501,4;2133,4;504,1;1730,1;2181,1;5363,1;1115,3;45,3;1615,2;5716,1;499,2;1706,4;1851,3;3978,3;5639,1;5426,2;3216,2;375,1;3897,2;3067,4;65,5;677,2;5126,1;1170,1;3539,2;2088,2;1274,2;2731,3;4179,3;569,4;4142,3;1315,5;3202,2;5368,1;5849,2;263,2;600,1;1646,1;5521,0;
706|BUS|1422,3;556,2;2094,2;906,2;452,4;4306,3;1307,3;5922,2;4217,3;3676,3;1077,0;
707|BUS|5816,2;4245,0;5560,1;5175,3;5211,1;5892,5;3757,13;2399,1;1679,1;1188,1;45,0;
951|BUS|2988,1;2685,0;3150,1;2115,1;6176,1;1719,1;4975,0;5319,1;2836,2;254,1;1819,1;5170,1;6050,1;164,1;2263,1;5240,1;5739,1;5751,2;2782,1;131,1;1538,2;578,1;657,2;1138,1;3655,1;2829,3;6301,1;4527,1;2011,1;613,0;
710|BUS|6269,1;3029,3;5895,2;3065,1;4777,3;5013,6;3157,5;5222,2;3392,4;2391,3;3133,0;
952|BUS|5554,1;5851,1;3841,1;3872,1;1185,1;3191,5;6192,2;3478,2;4551,2;4132,2;1457,2;3063,3;4724,1;5976,1;5913,1;5162,1;4076,1;5925,1;1184,1;4537,1;3287,2;5433,1;4112,1;3649,1;3944,1;948,1;2396,1;2027,2;5523,2;4254,2;2482,1;2593,2;501,0;
711|BUS|612,2;6181,2;5881,1;3738,1;6093,1;1512,2;2406,1;4214,1;2026,4;4404,1;4404,2;1753,1;5279,4;1263,2;5624,1;1091,5;3545,1;4010,4;1969,3;5561,3;4781,3;4058,1;2217,4;2303,1;594,3;5911,2;4674,0;
953|BUS|5942,3;1221,0;5946,1;2831,0;2130,1;4288,1;4918,1;5824,3;6196,1;5306,1;3207,1;6083,1;1805,1;3688,2;2390,1;416,1;4522,1;6104,2;1349,1;3771,1;1710,1;582,0;
712|BUS|4727,2;5619,3;5841,5;1223,3;1377,1;829,4;2081,1;2720,3;6325,1;1313,2;4995,1;1938,3;2248,5;4358,0;
954|BUS|152,1;2509,1;638,2;1892,4;5095,1;1242,1;5033,0;5719,1;5219,1;979,1;4109,1;6318,0;
713|BUS|4358,5;3289,1;515,2;5706,3;183,2;6299,2;5940,1;1493,3;2292,2;2852,2;3384,3;2337,1;1483,2;4850,2;5748,2;5688,2;4920,1;3359,2;1037,0;
714|BUS|92,3;2293,2;4482,1;659,1;223,1;1899,2;115,3;3896,1;3031,2;1807,1;282,2;3129,5;2076,4;4295,1;5586,2;453,1;2457,3;4358,0;
956|BUS|1570,1;1570,1;400,1;3383,1;5037,1;2156,2;1936,1;5978,1;2530,2;2774,1;683,1;4547,2;230,2;2455,1;2898,1;4552,2;1802,1;1393,4;3275,1;3019,2;1589,2;2385,3;4824,1;4418,1;6007,1;1173,1;5766,0;
715|BUS|1459,2;1235,2;458,3;2373,2;2365,1;2858,2;674,2;566,2;1907,2;6127,2;1900,2;2938,3;1612,2;2056,2;4295,1;5586,2;453,1;2457,4;4358,0;
957|BUS|501,1;2593,1;2482,1;4254,2;5523,3;4254,1;2482,2;3803,1;4854,1;1214,0;780,2;2419,2;3601,1;1116,0;961,1;2533,1;5503,1;433,0;
716|BUS|1459,5;1235,2;1521,3;1464,2;5884,2;4490,2;5884,2;2327,1;111,1;3385,2;111,1;2327,2;1464,3;1521,3;1235,2;1459,0;
958|BUS|5216,3;5846,5;3151,5;5299,1;2106,1;5733,1;1201,1;2576,1;5747,1;2590,1;5812,1;2232,1;590,2;3463,0;
717|BUS|150,5;2864,2;125,1;5067,1;4850,2;5917,1;3340,2;479,2;1305,2;6332,2;2298,2;1930,2;4830,2;2484,2;5361,3;1235,2;1459,0;
959|BUS|6319,1;6319,0;919,3;4529,1;15,1;2525,1;1167,1;5130,1;3297,1;1391,1;227,5;295,2;3066,1;4452,1;3931,2;3204,2;5123,2;3048,1;1432,2;4444,2;2128,3;1585,1;732,1;1227,1;6309,0;
718|BUS|1459,1;5726,3;4987,3;5290,3;3896,3;322,1;6153,2;647,3;1483,1;2337,4;1294,2;3566,2;4871,2;5215,1;1110,5;1037,0;
719|BUS|4358,5;2248,2;3283,2;154,2;4377,1;540,1;4648,4;5220,2;3536,0;2072,1;6127,2;879,1;1370,4;361,0;
ŠKOLNÍ 2|BUS|5296,1;5347,1;4561,3;530,1;88,3;1950,2;2235,3;1159,1;4462,4;3066,4;636,2;2578,5;3066,1;3998,2;1121,2;4725,1;2116,2;947,2;5158,0;
ŠKOLNÍ 1|BUS|3251,1;1614,1;3543,3;28,1;4252,2;675,2;2022,3;257,8;3066,0;3998,4;1121,1;6161,2;466,2;5158,11;3543,2;1614,2;3251,7;5158,0;
ŠKOLNÍ 3|BUS|1268,2;536,1;5631,2;863,2;2480,3;756,2;5742,3;3837,2;1049,3;4041,1;4725,1;6027,1;1965,2;88,1;1159,2;2022,3;636,1;1,1;852,2;3066,1;3998,2;1121,2;4725,2;1049,1;297,2;947,2;5158,0;
960|BUS|761,1;270,2;4169,1;5424,1;5612,3;5643,2;2492,1;1285,2;4174,1;5213,3;2623,2;5544,1;287,1;5043,1;3940,2;2287,1;6219,1;2286,1;5434,1;3490,2;8,1;1584,0;
720|BUS|1944,37;4358,4;453,25;2864,3;1752,3;150,0;
721|BUS|3037,1;6200,1;285,3;4936,2;4508,1;1407,2;1961,2;1042,3;2917,2;5045,1;2597,5;2778,3;2742,2;325,2;354,5;1235,2;1459,0;
722|BUS|3037,1;6200,1;285,3;4936,2;4508,2;4376,1;179,2;6268,2;1796,1;775,1;5465,2;5866,2;2819,1;1567,2;1279,4;4946,4;4016,4;4316,5;3335,3;458,3;1235,2;1459,0;
723|BUS|4947,2;4526,2;4896,5;5198,1;6243,3;3317,3;3983,4;2402,2;5822,3;5707,2;6080,4;4323,3;3393,3;1418,7;2639,2;6299,2;183,3;5706,2;515,1;3289,4;4358,0;
724|BUS|4358,5;3289,1;515,2;5706,3;183,2;6299,2;2639,2;841,3;1493,3;2292,2;424,2;1287,1;1688,1;5100,2;4439,3;5725,1;1528,2;3523,2;2574,2;2412,3;4570,1;4073,1;1878,5;1301,3;3983,3;3317,0;
725|BUS|4358,5;3289,1;515,2;5706,3;183,2;6299,2;5940,1;1493,3;2292,2;2852,2;3384,2;1294,2;3566,2;4871,2;5215,4;2669,3;6024,1;4660,2;1989,2;1486,2;4640,3;339,1;5594,2;2006,2;1155,1;3664,2;1037,0;
726|BUS|841,4;6299,2;183,3;5706,2;515,1;3289,4;4358,0;
727|BUS|6089,1;211,2;5798,2;2496,3;2886,1;5105,2;678,2;5105,2;2886,2;1509,3;4759,3;78,2;2373,2;458,3;1235,2;1459,0;
728|BUS|2357,1;3975,3;1922,2;5988,2;146,2;222,1;6275,5;4142,7;1978,2;5228,2;1869,4;2065,1;4359,1;1203,4;4006,2;3268,3;4928,3;6287,1;602,2;6078,2;3453,2;1768,4;1893,1;1313,2;4995,2;3200,2;515,1;3289,3;4358,0;
729|BUS|651,3;3357,1;5380,2;4273,2;1692,2;6287,1;6252,3;1065,4;2301,2;4173,2;2987,4;1768,4;1893,1;1313,1;4995,2;3200,2;515,1;3289,3;4358,0;
730|BUS|1944,37;4358,4;453,25;2864,4;1752,9;4249,5;4696,8;3817,9;1532,4;2734,3;6314,2;2009,5;577,6;2405,6;3766,3;2966,2;2561,1;4828,2;220,2;1409,2;3667,1;1656,1;4869,2;2934,2;2486,1;5259,4;3108,7;5116,0;
731|BUS|4977,4;1384,3;4550,3;5623,3;4727,2;5619,3;5841,4;3653,3;929,2;1253,4;2978,3;4744,3;3687,1;2282,2;1517,2;1893,1;1313,1;4995,3;3200,2;515,1;3289,4;4358,0;
732|BUS|605,1;4832,2;5764,2;5623,3;4550,3;1384,4;4977,4;4275,2;4362,0;
733|BUS|1459,3;1235,3;5361,2;2484,2;4830,1;1930,2;5520,3;6248,2;3051,1;1946,2;4326,2;1054,1;787,1;4658,2;5110,0;
734|BUS|1459,5;1235,3;354,2;325,2;2742,2;1685,1;1070,1;3588,2;2275,1;787,1;4658,2;5110,0;
735|BUS|5215,2;4871,2;4001,2;1528,2;3523,1;4323,1;1972,1;2360,5;6080,2;5707,2;5822,2;2402,2;3983,3;3317,2;5242,2;4449,1;1542,2;5411,5;2168,3;4258,2;6273,3;4947,2;4526,0;
736|BUS|5215,2;1110,3;5748,2;4850,2;4208,2;4045,2;985,2;265,2;6001,1;5386,2;91,2;4812,1;115,2;3896,2;2121,3;3634,2;5810,1;1636,2;2150,2;848,3;385,4;5185,4;1772,4;2076,4;4295,1;5586,2;453,1;2457,3;4358,0;
737|BUS|4536,1;3355,4;3866,2;4654,2;4504,1;6034,2;4256,3;4275,2;120,1;3188,6;4377,2;154,2;3283,2;2248,5;4358,0;
738|BUS|5522,3;5123,2;4786,4;4161,1;1149,2;4881,3;4759,3;78,2;2373,2;458,3;1235,2;1459,0;
739|BUS|5085,3;232,1;916,3;5827,3;1758,2;3031,1;3896,0;
740|BUS|5823,3;3849,3;4195,2;2853,2;4195,3;3307,2;5017,2;5682,4;4302,1;1747,3;1646,1;600,2;263,2;5849,0;
741|BUS|3102,6;2250,4;3033,4;3000,4;430,1;3976,1;2001,3;539,1;4624,2;450,1;2853,4;3307,1;5983,1;5017,5;4213,3;5682,1;1071,2;4502,1;4014,3;1071,1;5682,4;4302,1;1747,3;1646,1;600,2;263,0;
500|BUS|286,4;5047,1;3756,2;4505,1;5331,1;1291,1;1525,2;6000,3;567,1;553,1;2522,2;4715,3;6237,5;493,2;1231,2;106,1;1239,2;4839,2;3327,5;4804,2;524,3;3106,1;3310,2;3401,1;1150,2;1717,1;3658,2;1209,2;911,3;2704,3;5205,2;77,3;3666,0;
742|BUS|4852,2;5164,2;6170,2;1850,2;1480,3;4679,4;742,4;923,1;3776,5;1041,0;
743|BUS|263,2;600,1;791,1;1286,1;6039,1;3532,1;1516,1;4934,0;
504|BUS|286,2;2236,1;5797,1;4997,1;3714,1;6241,2;2621,1;6113,2;5638,3;5171,4;198,2;2871,1;4471,2;4413,2;2372,3;5614,3;2372,3;4720,0;
746|BUS|263,2;5849,1;5368,2;3202,5;1315,3;4142,5;1212,1;119,1;2243,3;5342,2;1774,4;6148,3;1857,3;3698,1;4402,1;3360,2;767,4;342,2;3611,3;5872,2;4599,2;5896,1;6304,2;43,1;3572,2;4807,2;5076,3;216,6;1077,0;
747|BUS|5137,3;3272,5;151,4;4594,2;141,2;3530,3;2253,2;3912,1;2324,0;
749|BUS|263,2;5849,1;5368,2;3202,3;1520,1;6029,3;5708,2;4894,3;1616,3;4894,1;3616,1;3172,1;3616,1;4894,3;5780,4;2558,2;4031,4;4407,2;2319,2;3737,3;1236,3;4538,1;2441,1;1088,4;6056,0;
509|BUS|2564,1;4123,2;1219,3;5814,1;1619,1;822,2;286,1;538,1;4319,2;5903,1;5885,1;1466,2;855,1;6016,2;1737,1;2004,1;6324,2;4533,1;4704,2;2967,3;2713,1;3099,2;1623,1;2843,1;4423,0;
751|BUS|2256,2;1910,4;1386,3;2992,3;2046,2;982,2;3552,3;613,2;2011,2;3552,1;3337,3;2342,2;4819,0;
510|BUS|286,4;1619,2;759,1;5064,1;1024,3;711,1;4998,4;390,3;493,2;1231,0;
752|BUS|2285,2;5456,4;5293,2;4398,2;3114,1;2031,2;2824,2;2459,2;6244,0;
511|BUS|5365,3;5080,3;48,4;2343,1;4255,2;3538,2;5711,1;1440,1;3007,1;5061,2;1776,1;2305,0;4223,1;1463,1;301,3;5903,2;4319,1;1811,1;286,0;
753|BUS|6244,2;2459,4;2824,1;2031,2;3114,3;4398,3;5088,2;583,1;4185,1;2226,1;1067,2;5456,2;2285,1;1069,1;1833,2;6022,1;6162,2;5387,3;2658,1;3373,1;2336,1;3373,1;2658,2;3072,1;1720,1;5957,9;6249,1;5809,2;1047,1;2034,2;3026,2;4559,2;4172,1;2629,2;2998,0;
512|BUS|4413,2;4471,1;2871,2;198,4;5171,2;5880,1;3818,2;1367,2;1987,2;744,1;5679,2;1140,3;4649,2;3123,1;4794,2;286,1;286,0;
754|BUS|286,4;1619,3;709,1;3884,3;866,3;753,1;6224,1;2603,2;4339,4;5907,2;4948,1;4178,1;931,2;2686,1;5697,2;821,2;5203,1;3948,3;5657,3;5403,2;2624,4;2634,2;6240,0;
513|BUS|6240,2;2467,1;1330,1;2404,1;604,2;5001,1;3258,2;5874,3;1393,2;6159,2;3027,3;4147,3;5924,0;
755|BUS|6244,2;2638,2;4000,2;5660,1;6003,1;4808,4;2814,2;3576,1;5298,2;1745,5;2998,3;2570,1;1825,1;1574,2;4972,1;374,2;3594,1;4015,3;1931,3;3594,3;819,2;3071,1;3405,1;3467,0;
514|BUS|5191,6;1641,2;6289,2;1777,2;5788,2;1388,2;4877,1;3726,1;4646,4;2043,2;4267,1;1084,2;726,1;5517,2;2702,5;2300,0;
756|BUS|6132,2;768,2;3785,4;5825,0;
515|BUS|286,4;1619,3;709,1;3884,3;866,3;753,1;6224,1;2603,2;1718,1;5113,3;4762,1;5489,2;1664,2;2317,2;2089,2;159,4;579,1;3441,1;535,2;3352,2;3561,3;3972,1;2883,0;
757|BUS|3991,1;4991,2;3179,1;3556,2;6218,1;3492,1;2638,2;6244,0;
516|BUS|138,2;2039,7;5657,4;2959,1;4726,1;5312,1;5939,5;2467,2;6240,0;
758|BUS|1820,3;3733,2;5500,2;2173,3;3599,4;5467,6;4266,2;1125,2;514,4;6292,3;4922,1;514,3;2892,2;1634,2;833,2;3963,2;1055,3;5303,1;2722,1;4478,1;239,1;6244,0;
517|BUS|4130,2;5903,2;4319,1;1811,1;6178,4;1619,2;759,1;5064,1;1024,3;3308,1;711,1;4998,4;1842,2;5890,1;5966,3;1947,1;4268,3;3740,2;1572,3;907,2;5802,3;5191,0;
759|BUS|2998,2;5388,2;1506,1;1588,1;2994,3;5444,3;46,1;228,3;1531,2;1868,2;3376,1;3643,2;4347,5;2384,1;356,1;3459,2;1133,2;3290,1;1078,1;1597,1;555,1;2638,1;6244,0;
518|BUS|6240,2;2467,1;1325,2;2028,1;3764,2;5178,2;2322,2;333,3;6087,2;5475,2;3445,2;2714,4;3423,2;1431,3;3368,0;
519|BUS|6240,2;2467,1;1325,2;2028,1;3764,2;5178,4;3472,2;3767,1;2245,3;449,1;4056,3;1974,2;5394,2;2654,2;3084,1;4231,2;2549,2;3261,1;5672,1;4318,2;5727,1;3364,0;
760|BUS|104,2;3154,1;2952,5;1396,1;641,4;3480,3;3819,6;6013,5;2933,4;5495,2;1638,1;2777,3;2166,5;1795,5;1814,1;4411,3;1925,1;3944,4;6101,2;3404,3;6093,1;3738,1;5881,1;6181,2;612,0;
761|BUS|464,1;5262,1;745,1;4697,3;5190,2;976,3;5402,4;976,4;1845,4;5181,0;
520|BUS|579,1;3441,1;535,2;3352,2;3561,3;3972,1;2883,0;
762|BUS|761,1;270,4;1393,0;
521|BUS|1619,3;286,1;538,1;4319,2;5903,1;5885,1;1466,2;855,1;6016,2;1737,1;2004,1;6324,2;2713,1;3099,2;3482,2;4592,1;737,1;6334,2;3241,1;3217,2;5,2;4246,2;1904,1;6063,3;3146,0;
U11|TRAIN|3449,3;2643,2;6041,2;4270,1;2268,2;1659,3;523,2;622,1;5005,1;5505,0;
522|BUS|4831,2;5000,3;930,2;178,1;3846,1;3217,2;5,0;
765|BUS|2146,1;2205,1;2097,2;3260,1;4041,2;2116,1;947,2;34,2;5603,2;3931,1;4452,1;3998,1;3066,3;675,1;4252,1;28,1;1536,3;6045,2;3053,2;3873,1;5987,3;165,1;5460,3;2873,0;
524|BUS|2950,1;3618,1;5516,2;406,3;1363,1;4531,1;3239,2;3414,3;4750,3;1014,2;5012,3;5595,0;
766|BUS|2360,1;1972,1;4323,3;3393,3;1418,3;2763,2;1046,5;841,0;
U12|TRAIN|3449,3;2643,2;6041,2;4270,2;4121,3;6146,3;716,2;498,3;3331,3;4190,3;6209,5;4421,0;
525|BUS|3057,7;340,7;5075,4;2740,2;2141,2;5018,2;4382,1;1984,2;3057,0;
767|BUS|694,2;5702,3;3429,4;2656,1;3583,1;1763,2;2407,1;1763,2;975,4;2471,3;6221,5;760,5;520,0;
526|BUS|4037,5;4589,0;
768|BUS|2582,3;5652,3;1101,1;3583,1;1763,2;2407,1;1763,2;975,2;2656,4;3429,3;5702,2;694,6;1886,6;3719,4;185,3;136,1;5986,1;59,3;1902,0;
U14|TRAIN|1366,5;3850,2;2377,2;5477,2;1888,3;5723,6;5576,2;1269,5;951,0;
527|BUS|2733,1;3313,1;2499,2;5332,5;5564,1;3908,1;3642,0;
769|BUS|760,5;520,5;1692,2;4273,2;5380,1;3357,3;651,3;3357,3;4006,2;3268,3;4928,3;815,2;272,2;4744,0;
528|BUS|1569,1;3435,2;867,3;4034,1;509,2;3633,1;6081,1;1344,2;3932,3;1598,4;5373,3;6235,2;2420,2;2575,3;5269,3;5512,1;2969,1;1147,2;959,2;3980,0;
529|BUS|2465,2;4627,3;4057,1;1569,0;
770|BUS|1077,3;4753,1;1428,2;981,2;4867,1;497,1;6011,3;1545,3;6296,4;3886,3;2833,1;242,5;3083,4;958,5;6031,1;4146,3;3855,1;4327,2;877,7;420,3;581,2;2348,4;3888,4;1546,3;3679,2;2636,1;5413,1;5958,4;1982,4;373,2;2208,1;1513,2;2459,2;6244,0;
771|BUS|3464,2;2495,7;6296,2;6124,2;6131,2;300,4;3083,4;958,0;
530|BUS|6061,2;765,1;1661,0;
772|BUS|958,4;3083,5;242,3;5082,3;1923,2;1725,1;2202,1;4282,2;3886,4;6296,4;1545,4;4122,5;6011,1;497,1;4867,2;981,2;1428,1;4753,2;2049,1;1077,0;
